poll_id,legacy_field,historical_rows,historical_observed,canonical_definition,status,evidence,blocker
nic-1996,nic1.t1att7,466,466,foreign_aid_t1@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,nic1.t1att8,466,466,welfare_t1@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,nic1.t1att9,466,466,social_security_t1@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,nic1.t2att1,466,466,environment_t2@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,nic1.t2att2,466,466,medicare_t2@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,nic1.t2att3,466,466,law_t2@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,nic1.t2att4,466,466,drugs_t2@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,nic1.t2att5,466,466,education_t2@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,nic1.t2att6,466,466,defense_t2@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,nic1.t2att7,466,466,foreign_aid_t2@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,nic1.t2att8,466,466,welfare_t2@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,nic1.t2att9,466,466,social_security_t2@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,bettered,466,459,higher_education@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
swepco-1996,readbrief,232,0,read_briefing@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,t1know,232,232,knowledge_t1@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,t1knowr,232,232,knowledge_t1@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,t1knowcor,232,232,knowledge_joint@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,t2know,232,232,knowledge_t2@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,ppage,232,232,age@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,educ4,232,231,education_four@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,minority,232,228,minority@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,hhincome,232,0,household_income@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,female,232,232,female@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,attextreme,232,232,attitude_extremity@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,highinc,232,0,high_income@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,t1polint,232,0,political_interest_t1@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,t1knowcor2,232,0,knowledge_joint_midterm@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,t12know,232,0,knowledge_midterm@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,t12knowcor,232,0,knowledge_midterm_joint@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,attextreme2,232,0,attitude_extremity_midterm@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,t1knowrcor,232,232,knowledge_joint@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,t2knowr,232,232,knowledge_t2@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,knowgain,232,232,knowledge_gain@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,knowgain2,232,232,knowledge_gain_joint@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,logpk,232,232,log_knowledge_joint@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,tobitpk,232,232,high_knowledge_joint@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,knowgainr,232,232,knowledge_gain@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,knowgainr2,232,232,knowledge_gain_joint@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,educ3,232,231,education_three@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,swp.t1att1,232,232,imported_power_t1@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,swp.t1att3,232,232,conservation_t1@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,swp.t1att4,232,232,low_income_support_t1@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,swp.t1att5,232,232,renewables_t1@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,swp.t1att6,232,232,research_t1@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,swp.t1att7,232,232,fossil_fuels_t1@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,swp.t2att1,232,232,imported_power_t2@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,swp.t2att3,232,232,conservation_t2@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,swp.t2att4,232,232,low_income_support_t2@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,swp.t2att5,232,232,renewables_t2@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,swp.t2att6,232,232,research_t2@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,swp.t2att7,232,232,fossil_fuels_t2@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
swepco-1996,bettered,232,231,higher_education@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R,
